time,junction_id,queue_length,avg_waiting_time
80.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,3,6.0
80.0,cluster1936499662_2629436073_621284871,0,0.0
80.0,cluster6616421101_6616421102,0,0.0
80.0,cluster1646746616_6430722657_7263291410,5,21.0
80.0,cluster1156127277_5346644809,0,0.0
81.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,3,6.75
81.0,cluster1936499662_2629436073_621284871,0,0.0
81.0,cluster6616421101_6616421102,0,0.0
81.0,cluster1646746616_6430722657_7263291410,5,22.0
81.0,cluster1156127277_5346644809,0,0.0
82.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,3,6.0
82.0,cluster1936499662_2629436073_621284871,0,0.0
82.0,cluster6616421101_6616421102,0,0.0
82.0,cluster1646746616_6430722657_7263291410,5,19.17
82.0,cluster1156127277_5346644809,0,0.0
83.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,3,6.6
83.0,cluster1936499662_2629436073_621284871,0,0.0
83.0,cluster6616421101_6616421102,0,0.0
83.0,cluster1646746616_6430722657_7263291410,5,20.0
83.0,cluster1156127277_5346644809,0,0.0
84.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,4,6.17
84.0,cluster1936499662_2629436073_621284871,0,0.0
84.0,cluster6616421101_6616421102,0,0.0
84.0,cluster1646746616_6430722657_7263291410,5,20.83
84.0,cluster1156127277_5346644809,0,0.0
85.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,4,6.83
85.0,cluster1936499662_2629436073_621284871,0,0.0
85.0,cluster6616421101_6616421102,0,0.0
85.0,cluster1646746616_6430722657_7263291410,5,21.67
85.0,cluster1156127277_5346644809,0,0.0
86.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,5,6.57
86.0,cluster1936499662_2629436073_621284871,0,0.0
86.0,cluster6616421101_6616421102,0,0.0
86.0,cluster1646746616_6430722657_7263291410,5,22.5
86.0,cluster1156127277_5346644809,0,0.0
87.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,5,7.29
87.0,cluster1936499662_2629436073_621284871,0,0.0
87.0,cluster6616421101_6616421102,0,0.0
87.0,cluster1646746616_6430722657_7263291410,5,23.33
87.0,cluster1156127277_5346644809,0,0.0
88.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,6,8.14
88.0,cluster1936499662_2629436073_621284871,0,0.0
88.0,cluster6616421101_6616421102,1,0.33
88.0,cluster1646746616_6430722657_7263291410,5,24.17
88.0,cluster1156127277_5346644809,0,0.0
89.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,7,9.14
89.0,cluster1936499662_2629436073_621284871,0,0.0
89.0,cluster6616421101_6616421102,2,1.0
89.0,cluster1646746616_6430722657_7263291410,5,25.0
89.0,cluster1156127277_5346644809,0,0.0
90.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,7,10.14
90.0,cluster1936499662_2629436073_621284871,0,0.0
90.0,cluster6616421101_6616421102,2,1.67
90.0,cluster1646746616_6430722657_7263291410,6,26.0
90.0,cluster1156127277_5346644809,0,0.0
91.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,5,5.67
91.0,cluster1936499662_2629436073_621284871,2,0.4
91.0,cluster6616421101_6616421102,0,0.0
91.0,cluster1646746616_6430722657_7263291410,5,22.2
91.0,cluster1156127277_5346644809,0,0.0
92.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,3,3.6
92.0,cluster1936499662_2629436073_621284871,1,0.33
92.0,cluster6616421101_6616421102,0,0.0
92.0,cluster1646746616_6430722657_7263291410,4,14.2
92.0,cluster1156127277_5346644809,0,0.0
93.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,1.2
93.0,cluster1936499662_2629436073_621284871,2,0.67
93.0,cluster6616421101_6616421102,0,0.0
93.0,cluster1646746616_6430722657_7263291410,3,9.2
93.0,cluster1156127277_5346644809,0,0.0
94.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,0,0.0
94.0,cluster1936499662_2629436073_621284871,3,1.17
94.0,cluster6616421101_6616421102,0,0.0
94.0,cluster1646746616_6430722657_7263291410,2,6.0
94.0,cluster1156127277_5346644809,0,0.0
95.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,0,0.0
95.0,cluster1936499662_2629436073_621284871,3,1.43
95.0,cluster6616421101_6616421102,0,0.0
95.0,cluster1646746616_6430722657_7263291410,1,1.5
95.0,cluster1156127277_5346644809,0,0.0
96.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,0,0.0
96.0,cluster1936499662_2629436073_621284871,3,1.86
96.0,cluster6616421101_6616421102,0,0.0
96.0,cluster1646746616_6430722657_7263291410,0,0.0
96.0,cluster1156127277_5346644809,0,0.0
97.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,0.2
97.0,cluster1936499662_2629436073_621284871,3,2.0
97.0,cluster6616421101_6616421102,0,0.0
97.0,cluster1646746616_6430722657_7263291410,0,0.0
97.0,cluster1156127277_5346644809,0,0.0
98.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,1,0.33
98.0,cluster1936499662_2629436073_621284871,3,2.38
98.0,cluster6616421101_6616421102,0,0.0
98.0,cluster1646746616_6430722657_7263291410,0,0.0
98.0,cluster1156127277_5346644809,0,0.0
99.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,2,0.67
99.0,cluster1936499662_2629436073_621284871,3,2.75
99.0,cluster6616421101_6616421102,0,0.0
99.0,cluster1646746616_6430722657_7263291410,0,0.0
99.0,cluster1156127277_5346644809,0,0.0
100.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,3,1.17
100.0,cluster1936499662_2629436073_621284871,4,2.89
100.0,cluster6616421101_6616421102,0,0.0
100.0,cluster1646746616_6430722657_7263291410,0,0.0
100.0,cluster1156127277_5346644809,0,0.0
101.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,2,0.83
101.0,cluster1936499662_2629436073_621284871,4,3.33
