time,junction_id,queue_length,avg_waiting_time
334.7,cluster1936499662_2629436073_621284871,17,3.73
334.7,cluster6616421101_6616421102,3,2.71
334.7,cluster1646746616_6430722657_7263291410,1,3.17
334.7,cluster1156127277_5346644809,3,15.73
334.8,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,13.76
334.8,cluster1936499662_2629436073_621284871,17,3.78
334.8,cluster6616421101_6616421102,3,2.74
334.8,cluster1646746616_6430722657_7263291410,1,3.2
334.8,cluster1156127277_5346644809,3,15.83
334.9,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,13.86
334.9,cluster1936499662_2629436073_621284871,18,3.84
334.9,cluster6616421101_6616421102,2,1.42
334.9,cluster1646746616_6430722657_7263291410,1,3.23
334.9,cluster1156127277_5346644809,3,15.93
335.0,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,13.96
335.0,cluster1936499662_2629436073_621284871,18,3.89
335.0,cluster6616421101_6616421102,0,0.0
335.0,cluster1646746616_6430722657_7263291410,1,3.27
335.0,cluster1156127277_5346644809,3,16.03
335.1,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,14.06
335.1,cluster1936499662_2629436073_621284871,18,3.95
335.1,cluster6616421101_6616421102,0,0.0
335.1,cluster1646746616_6430722657_7263291410,1,3.3
335.1,cluster1156127277_5346644809,3,16.13
335.2,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,14.16
335.2,cluster1936499662_2629436073_621284871,18,4.0
335.2,cluster6616421101_6616421102,0,0.0
335.2,cluster1646746616_6430722657_7263291410,1,3.33
335.2,cluster1156127277_5346644809,3,16.23
335.3,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,14.26
335.3,cluster1936499662_2629436073_621284871,18,4.05
335.3,cluster6616421101_6616421102,0,0.0
335.3,cluster1646746616_6430722657_7263291410,1,3.37
335.3,cluster1156127277_5346644809,3,16.33
335.4,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,14.36
335.4,cluster1936499662_2629436073_621284871,18,4.11
335.4,cluster6616421101_6616421102,0,0.0
335.4,cluster1646746616_6430722657_7263291410,1,3.4
335.4,cluster1156127277_5346644809,3,16.43
335.5,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,14.46
335.5,cluster1936499662_2629436073_621284871,18,4.16
335.5,cluster6616421101_6616421102,0,0.0
335.5,cluster1646746616_6430722657_7263291410,1,3.43
335.5,cluster1156127277_5346644809,3,16.53
335.6,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,14.56
335.6,cluster1936499662_2629436073_621284871,18,4.22
335.6,cluster6616421101_6616421102,0,0.0
335.6,cluster1646746616_6430722657_7263291410,1,3.47
335.6,cluster1156127277_5346644809,3,16.63
335.7,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,14.66
335.7,cluster1936499662_2629436073_621284871,18,4.27
335.7,cluster6616421101_6616421102,0,0.0
335.7,cluster1646746616_6430722657_7263291410,1,3.5
335.7,cluster1156127277_5346644809,3,16.73
335.8,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,14.76
335.8,cluster1936499662_2629436073_621284871,18,4.33
335.8,cluster6616421101_6616421102,0,0.0
335.8,cluster1646746616_6430722657_7263291410,1,3.53
335.8,cluster1156127277_5346644809,3,16.83
335.9,cluster13437517362_4374680526_4374680531_5346620503_#2more,17,14.86
335.9,cluster1936499662_2629436073_621284871,19,4.38
335.9,cluster6616421101_6616421102,0,0.0
335.9,cluster1646746616_6430722657_7263291410,1,3.57
335.9,cluster1156127277_5346644809,3,16.93
